scenario,load_level,f_line,f_location,f_duration,iter_time
scenario_0340,0.5,Line 13 - 14.ElmLne,80,0.25,1.774547299995902
scenario_0341,0.5,Line 14 - 15.ElmLne,0,0.1,1.722321599998395
scenario_0342,0.5,Line 14 - 15.ElmLne,0,0.15,1.7076673999981722
scenario_0343,0.5,Line 14 - 15.ElmLne,0,0.18,1.729342300001008
scenario_0344,0.5,Line 14 - 15.ElmLne,0,0.2,1.7221400000053109
scenario_0345,0.5,Line 14 - 15.ElmLne,0,0.25,1.7554266000006464
scenario_0346,0.5,Line 14 - 15.ElmLne,20,0.1,1.698713300000236
scenario_0347,0.5,Line 14 - 15.ElmLne,20,0.15,1.7210139999951934
scenario_0348,0.5,Line 14 - 15.ElmLne,20,0.18,1.7752086000036797
scenario_0349,0.5,Line 14 - 15.ElmLne,20,0.2,1.7545522000000346
scenario_0350,0.5,Line 14 - 15.ElmLne,20,0.25,1.7507888999971328
scenario_0351,0.5,Line 14 - 15.ElmLne,50,0.1,1.6808135000028415
scenario_0352,0.5,Line 14 - 15.ElmLne,50,0.15,1.7983879999956116
scenario_0353,0.5,Line 14 - 15.ElmLne,50,0.18,1.7667056000063894
scenario_0354,0.5,Line 14 - 15.ElmLne,50,0.2,1.723635899994406
scenario_0355,0.5,Line 14 - 15.ElmLne,50,0.25,1.7701728000029107
scenario_0356,0.5,Line 14 - 15.ElmLne,80,0.1,1.6824601999978768
scenario_0357,0.5,Line 14 - 15.ElmLne,80,0.15,1.7015429000020958
scenario_0358,0.5,Line 14 - 15.ElmLne,80,0.18,1.7504255000021658
scenario_0359,0.5,Line 14 - 15.ElmLne,80,0.2,1.7825754000004963
scenario_0360,0.5,Line 14 - 15.ElmLne,80,0.25,1.7655650000015157
scenario_0361,0.5,Line 15 - 16.ElmLne,0,0.1,1.734719000000041
scenario_0362,0.5,Line 15 - 16.ElmLne,0,0.15,1.7796304000003147
scenario_0363,0.5,Line 15 - 16.ElmLne,0,0.18,1.7587406000020565
scenario_0364,0.5,Line 15 - 16.ElmLne,0,0.2,1.7855534999980591
scenario_0365,0.5,Line 15 - 16.ElmLne,0,0.25,1.7643918999965535
scenario_0366,0.5,Line 15 - 16.ElmLne,20,0.1,1.8003263999999035
scenario_0367,0.5,Line 15 - 16.ElmLne,20,0.15,1.8120573999985936
scenario_0368,0.5,Line 15 - 16.ElmLne,20,0.18,1.8123845000009169
scenario_0369,0.5,Line 15 - 16.ElmLne,20,0.2,1.7680031999989296
scenario_0370,0.5,Line 15 - 16.ElmLne,20,0.25,1.8252492999963579
scenario_0371,0.5,Line 15 - 16.ElmLne,50,0.1,1.7167167000006884
scenario_0372,0.5,Line 15 - 16.ElmLne,50,0.15,1.7748874000026262
scenario_0373,0.5,Line 15 - 16.ElmLne,50,0.18,1.8259019000033732
scenario_0374,0.5,Line 15 - 16.ElmLne,50,0.2,1.7761637000003248
scenario_0375,0.5,Line 15 - 16.ElmLne,50,0.25,1.776430199999595
scenario_0376,0.5,Line 15 - 16.ElmLne,80,0.1,1.810840800004371
scenario_0377,0.5,Line 15 - 16.ElmLne,80,0.15,1.734112300000561
scenario_0378,0.5,Line 15 - 16.ElmLne,80,0.18,1.794919400002982
scenario_0379,0.5,Line 15 - 16.ElmLne,80,0.2,1.7902704000007361
scenario_0380,0.5,Line 15 - 16.ElmLne,80,0.25,1.7575211000003037
scenario_0381,0.5,Line 16 - 17.ElmLne,0,0.1,1.7253430999990087
scenario_0382,0.5,Line 16 - 17.ElmLne,0,0.15,1.7154315000007045
scenario_0383,0.5,Line 16 - 17.ElmLne,0,0.18,1.7790970999994897
scenario_0384,0.5,Line 16 - 17.ElmLne,0,0.2,1.8211534000001848
scenario_0385,0.5,Line 16 - 17.ElmLne,0,0.25,1.7598146999953315
scenario_0386,0.5,Line 16 - 17.ElmLne,20,0.1,1.7484105999974418
scenario_0387,0.5,Line 16 - 17.ElmLne,20,0.15,1.7102879999947618
scenario_0388,0.5,Line 16 - 17.ElmLne,20,0.18,1.737999500001024
scenario_0389,0.5,Line 16 - 17.ElmLne,20,0.2,1.731827899995551
scenario_0390,0.5,Line 16 - 17.ElmLne,20,0.25,1.7527669000046444
scenario_0391,0.5,Line 16 - 17.ElmLne,50,0.1,1.748750700004166
scenario_0392,0.5,Line 16 - 17.ElmLne,50,0.15,1.7679196000026423
scenario_0393,0.5,Line 16 - 17.ElmLne,50,0.18,1.7907849999974133
scenario_0394,0.5,Line 16 - 17.ElmLne,50,0.2,1.7976567000005161
scenario_0395,0.5,Line 16 - 17.ElmLne,50,0.25,1.774451000004774
scenario_0396,0.5,Line 16 - 17.ElmLne,80,0.1,1.7970357000012882
scenario_0397,0.5,Line 16 - 17.ElmLne,80,0.15,1.785299400005897
scenario_0398,0.5,Line 16 - 17.ElmLne,80,0.18,1.7464398999945843
scenario_0399,0.5,Line 16 - 17.ElmLne,80,0.2,1.792384000000311
scenario_0400,0.5,Line 16 - 17.ElmLne,80,0.25,1.7812924999961979
scenario_0401,0.5,Line 16 - 19.ElmLne,0,0.1,1.6800505999999586
scenario_0402,0.5,Line 16 - 19.ElmLne,0,0.15,1.7497747000015806
scenario_0403,0.5,Line 16 - 19.ElmLne,0,0.18,1.7824725999962538
scenario_0404,0.5,Line 16 - 19.ElmLne,0,0.2,1.7613498999999138
scenario_0405,0.5,Line 16 - 19.ElmLne,0,0.25,1.8155693000007886
scenario_0406,0.5,Line 16 - 19.ElmLne,20,0.1,1.7449977999931434
scenario_0407,0.5,Line 16 - 19.ElmLne,20,0.15,1.7555135000002338
scenario_0408,0.5,Line 16 - 19.ElmLne,20,0.18,1.7714283999957843
scenario_0409,0.5,Line 16 - 19.ElmLne,20,0.2,1.7984970000034082
scenario_0410,0.5,Line 16 - 19.ElmLne,20,0.25,1.7986029000021517
scenario_0411,0.5,Line 16 - 19.ElmLne,50,0.1,1.7143530000030296
scenario_0412,0.5,Line 16 - 19.ElmLne,50,0.15,1.7706233999997494
scenario_0413,0.5,Line 16 - 19.ElmLne,50,0.18,1.7510410000031698
scenario_0414,0.5,Line 16 - 19.ElmLne,50,0.2,1.7970224999953643
scenario_0415,0.5,Line 16 - 19.ElmLne,50,0.25,1.8091199999980745
scenario_0416,0.5,Line 16 - 19.ElmLne,80,0.1,1.7354883000007248
scenario_0417,0.5,Line 16 - 19.ElmLne,80,0.15,1.732484200001636
scenario_0418,0.5,Line 16 - 19.ElmLne,80,0.18,1.7799862000028952
scenario_0419,0.5,Line 16 - 19.ElmLne,80,0.2,1.7536686999956146
scenario_0420,0.5,Line 16 - 19.ElmLne,80,0.25,1.7938649999996414
scenario_0421,0.5,Line 16 - 21.ElmLne,0,0.1,1.7174837000056868
scenario_0422,0.5,Line 16 - 21.ElmLne,0,0.15,1.7653685999976005
scenario_0423,0.5,Line 16 - 21.ElmLne,0,0.18,1.749390899996797
scenario_0424,0.5,Line 16 - 21.ElmLne,0,0.2,1.7684564000010141
scenario_0425,0.5,Line 16 - 21.ElmLne,0,0.25,1.793591199995717
scenario_0426,0.5,Line 16 - 21.ElmLne,20,0.1,1.7361913999993703
scenario_0427,0.5,Line 16 - 21.ElmLne,20,0.15,1.7533814000053098
scenario_0428,0.5,Line 16 - 21.ElmLne,20,0.18,1.7850917000032496
scenario_0429,0.5,Line 16 - 21.ElmLne,20,0.2,1.7853641999972751
scenario_0430,0.5,Line 16 - 21.ElmLne,20,0.25,1.7423879999987548
scenario_0431,0.5,Line 16 - 21.ElmLne,50,0.1,1.716823700000532
scenario_0432,0.5,Line 16 - 21.ElmLne,50,0.15,1.7689036000010674
scenario_0433,0.5,Line 16 - 21.ElmLne,50,0.18,1.7583069000029354
scenario_0434,0.5,Line 16 - 21.ElmLne,50,0.2,1.8042276999985916
scenario_0435,0.5,Line 16 - 21.ElmLne,50,0.25,1.7632130999991205
scenario_0436,0.5,Line 16 - 21.ElmLne,80,0.1,1.8243909999946482
scenario_0437,0.5,Line 16 - 21.ElmLne,80,0.15,1.7761267999958363
scenario_0438,0.5,Line 16 - 21.ElmLne,80,0.18,1.7963356999971438
scenario_0439,0.5,Line 16 - 21.ElmLne,80,0.2,1.8312166000032448
scenario_0440,0.5,Line 16 - 21.ElmLne,80,0.25,1.8082247999991523
scenario_0441,0.5,Line 16 - 24.ElmLne,0,0.1,1.7711704000030295
scenario_0442,0.5,Line 16 - 24.ElmLne,0,0.15,1.7702530000024126
scenario_0443,0.5,Line 16 - 24.ElmLne,0,0.18,1.7506104999993113
scenario_0444,0.5,Line 16 - 24.ElmLne,0,0.2,1.7681118000036804
scenario_0445,0.5,Line 16 - 24.ElmLne,0,0.25,1.7742652000015369
scenario_0446,0.5,Line 16 - 24.ElmLne,20,0.1,1.8004861000008532
scenario_0447,0.5,Line 16 - 24.ElmLne,20,0.15,1.7809918999992078
scenario_0448,0.5,Line 16 - 24.ElmLne,20,0.18,1.7959857000023476
scenario_0449,0.5,Line 16 - 24.ElmLne,20,0.2,1.8048438999976497
scenario_0450,0.5,Line 16 - 24.ElmLne,20,0.25,1.7789692000005743
scenario_0451,0.5,Line 16 - 24.ElmLne,50,0.1,1.724457500000426
scenario_0452,0.5,Line 16 - 24.ElmLne,50,0.15,1.8027194000023883
scenario_0453,0.5,Line 16 - 24.ElmLne,50,0.18,1.7929590999992797
scenario_0454,0.5,Line 16 - 24.ElmLne,50,0.2,1.776455100000021
scenario_0455,0.5,Line 16 - 24.ElmLne,50,0.25,1.7782206999982009
scenario_0456,0.5,Line 16 - 24.ElmLne,80,0.1,1.7414927999998326
scenario_0457,0.5,Line 16 - 24.ElmLne,80,0.15,1.7565119999999297
scenario_0458,0.5,Line 16 - 24.ElmLne,80,0.18,1.8059208999984548
scenario_0459,0.5,Line 16 - 24.ElmLne,80,0.2,1.7886556000012206
scenario_0460,0.5,Line 16 - 24.ElmLne,80,0.25,1.772766900001443
scenario_0461,0.5,Line 17 - 18.ElmLne,0,0.1,1.748587599999155
scenario_0462,0.5,Line 17 - 18.ElmLne,0,0.15,1.7454360000047018
scenario_0463,0.5,Line 17 - 18.ElmLne,0,0.18,1.770722700006445
scenario_0464,0.5,Line 17 - 18.ElmLne,0,0.2,1.7638921000034316
scenario_0465,0.5,Line 17 - 18.ElmLne,0,0.25,1.7636297000062768
scenario_0466,0.5,Line 17 - 18.ElmLne,20,0.1,1.7811224999968545
scenario_0467,0.5,Line 17 - 18.ElmLne,20,0.15,1.7671537999995053
scenario_0468,0.5,Line 17 - 18.ElmLne,20,0.18,1.8293473000012455
scenario_0469,0.5,Line 17 - 18.ElmLne,20,0.2,1.775716200005263
scenario_0470,0.5,Line 17 - 18.ElmLne,20,0.25,1.84624420000182
scenario_0471,0.5,Line 17 - 18.ElmLne,50,0.1,1.7901975999993738
scenario_0472,0.5,Line 17 - 18.ElmLne,50,0.15,1.7469265000036103
scenario_0473,0.5,Line 17 - 18.ElmLne,50,0.18,1.7775451999987126
scenario_0474,0.5,Line 17 - 18.ElmLne,50,0.2,1.7938953999982914
scenario_0475,0.5,Line 17 - 18.ElmLne,50,0.25,1.7854833000019426
scenario_0476,0.5,Line 17 - 18.ElmLne,80,0.1,1.7075608000013744
scenario_0477,0.5,Line 17 - 18.ElmLne,80,0.15,1.7662992999976268
scenario_0478,0.5,Line 17 - 18.ElmLne,80,0.18,1.766164700005902
scenario_0479,0.5,Line 17 - 18.ElmLne,80,0.2,1.7837626000036835
scenario_0480,0.5,Line 17 - 18.ElmLne,80,0.25,1.776470500000869
scenario_0481,0.5,Line 17 - 27.ElmLne,0,0.1,1.75599090000469
scenario_0482,0.5,Line 17 - 27.ElmLne,0,0.15,1.7683275000017602
scenario_0483,0.5,Line 17 - 27.ElmLne,0,0.18,1.7955440999940038
scenario_0484,0.5,Line 17 - 27.ElmLne,0,0.2,1.7664409999997588
scenario_0485,0.5,Line 17 - 27.ElmLne,0,0.25,1.7814070000022184
scenario_0486,0.5,Line 17 - 27.ElmLne,20,0.1,1.7922420999966562
scenario_0487,0.5,Line 17 - 27.ElmLne,20,0.15,1.7582569000005606
scenario_0488,0.5,Line 17 - 27.ElmLne,20,0.18,1.8198915000029956
scenario_0489,0.5,Line 17 - 27.ElmLne,20,0.2,1.719223800006148
scenario_0490,0.5,Line 17 - 27.ElmLne,20,0.25,1.770047700003488
scenario_0491,0.5,Line 17 - 27.ElmLne,50,0.1,1.7229214000035427
scenario_0492,0.5,Line 17 - 27.ElmLne,50,0.15,1.8514482000027783
scenario_0493,0.5,Line 17 - 27.ElmLne,50,0.18,1.8050187999979244
scenario_0494,0.5,Line 17 - 27.ElmLne,50,0.2,1.8193103000012343
scenario_0495,0.5,Line 17 - 27.ElmLne,50,0.25,1.7841200000038953
scenario_0496,0.5,Line 17 - 27.ElmLne,80,0.1,1.8047834999961196
scenario_0497,0.5,Line 17 - 27.ElmLne,80,0.15,1.7335719999973662
scenario_0498,0.5,Line 17 - 27.ElmLne,80,0.18,1.8017628000015975
scenario_0499,0.5,Line 17 - 27.ElmLne,80,0.2,1.7515217999971355
scenario_0500,0.5,Line 17 - 27.ElmLne,80,0.25,1.7864922000007937
scenario_0501,0.5,Line 21 - 22.ElmLne,0,0.1,1.7102726000011899
scenario_0502,0.5,Line 21 - 22.ElmLne,0,0.15,1.7785162000000128
scenario_0503,0.5,Line 21 - 22.ElmLne,0,0.18,1.7386762999958592
scenario_0504,0.5,Line 21 - 22.ElmLne,0,0.2,1.7967926999990596
scenario_0505,0.5,Line 21 - 22.ElmLne,0,0.25,1.8297152000013739
scenario_0506,0.5,Line 21 - 22.ElmLne,20,0.1,1.7341142000004766
scenario_0507,0.5,Line 21 - 22.ElmLne,20,0.15,1.8363730999990366
scenario_0508,0.5,Line 21 - 22.ElmLne,20,0.18,1.8526813999997103
scenario_0509,0.5,Line 21 - 22.ElmLne,20,0.2,1.7951830999954836
scenario_0510,0.5,Line 21 - 22.ElmLne,20,0.25,1.8379309000010835
scenario_0511,0.5,Line 21 - 22.ElmLne,50,0.1,1.7327361999996356
scenario_0512,0.5,Line 21 - 22.ElmLne,50,0.15,1.831339399999706
scenario_0513,0.5,Line 21 - 22.ElmLne,50,0.18,1.8078444999991916
scenario_0514,0.5,Line 21 - 22.ElmLne,50,0.2,1.8504205999997794
scenario_0515,0.5,Line 21 - 22.ElmLne,50,0.25,1.8237614000026952
scenario_0516,0.5,Line 21 - 22.ElmLne,80,0.1,1.7446477999983472
scenario_0517,0.5,Line 21 - 22.ElmLne,80,0.15,1.812056399998255
scenario_0518,0.5,Line 21 - 22.ElmLne,80,0.18,1.796333300000697
scenario_0519,0.5,Line 21 - 22.ElmLne,80,0.2,1.7839119999989634
scenario_0520,0.5,Line 21 - 22.ElmLne,80,0.25,1.8284054999967339
scenario_0521,0.5,Line 22 - 23.ElmLne,0,0.1,1.7440437999975984
scenario_0522,0.5,Line 22 - 23.ElmLne,0,0.15,1.7346149000004516
scenario_0523,0.5,Line 22 - 23.ElmLne,0,0.18,1.7794162999998662
scenario_0524,0.5,Line 22 - 23.ElmLne,0,0.2,1.7680906999958097
scenario_0525,0.5,Line 22 - 23.ElmLne,0,0.25,1.7880076000001281
scenario_0526,0.5,Line 22 - 23.ElmLne,20,0.1,1.7638517000013962
scenario_0527,0.5,Line 22 - 23.ElmLne,20,0.15,1.7830582999959006
scenario_0528,0.5,Line 22 - 23.ElmLne,20,0.18,1.7356414000023506
scenario_0529,0.5,Line 22 - 23.ElmLne,20,0.2,1.7853298999980325
scenario_0530,0.5,Line 22 - 23.ElmLne,20,0.25,1.8083264999950188
scenario_0531,0.5,Line 22 - 23.ElmLne,50,0.1,1.735823499999242
scenario_0532,0.5,Line 22 - 23.ElmLne,50,0.15,1.7572405000028084
scenario_0533,0.5,Line 22 - 23.ElmLne,50,0.18,1.836480500001926
scenario_0534,0.5,Line 22 - 23.ElmLne,50,0.2,1.8213619000016479
scenario_0535,0.5,Line 22 - 23.ElmLne,50,0.25,1.8064878000004683
scenario_0536,0.5,Line 22 - 23.ElmLne,80,0.1,1.7829073999964749
scenario_0537,0.5,Line 22 - 23.ElmLne,80,0.15,1.7930237000036868
scenario_0538,0.5,Line 22 - 23.ElmLne,80,0.18,1.8021578000043519
scenario_0539,0.5,Line 22 - 23.ElmLne,80,0.2,1.8604793999984395
scenario_0540,0.5,Line 22 - 23.ElmLne,80,0.25,1.8073963999995613
scenario_0541,0.5,Line 23 - 24.ElmLne,0,0.1,1.7679019999995944
scenario_0542,0.5,Line 23 - 24.ElmLne,0,0.15,1.7659040999933495
scenario_0543,0.5,Line 23 - 24.ElmLne,0,0.18,1.8051903000014136
scenario_0544,0.5,Line 23 - 24.ElmLne,0,0.2,1.7538293000034173
scenario_0545,0.5,Line 23 - 24.ElmLne,0,0.25,1.8013013000017963
scenario_0546,0.5,Line 23 - 24.ElmLne,20,0.1,1.792704400002549
scenario_0547,0.5,Line 23 - 24.ElmLne,20,0.15,1.7834877999994205
scenario_0548,0.5,Line 23 - 24.ElmLne,20,0.18,1.7789929000064149
scenario_0549,0.5,Line 23 - 24.ElmLne,20,0.2,1.8035949000041
scenario_0550,0.5,Line 23 - 24.ElmLne,20,0.25,1.871044699997583
scenario_0551,0.5,Line 23 - 24.ElmLne,50,0.1,1.7541456000035396
scenario_0552,0.5,Line 23 - 24.ElmLne,50,0.15,1.751527200001874
scenario_0553,0.5,Line 23 - 24.ElmLne,50,0.18,1.7882312000001548
scenario_0554,0.5,Line 23 - 24.ElmLne,50,0.2,1.7882008000015048
scenario_0555,0.5,Line 23 - 24.ElmLne,50,0.25,1.7531126999965636
scenario_0556,0.5,Line 23 - 24.ElmLne,80,0.1,1.757020700002613
scenario_0557,0.5,Line 23 - 24.ElmLne,80,0.15,1.7558623000004445
scenario_0558,0.5,Line 23 - 24.ElmLne,80,0.18,1.8327157999956398
scenario_0559,0.5,Line 23 - 24.ElmLne,80,0.2,1.7906331999984104
scenario_0560,0.5,Line 23 - 24.ElmLne,80,0.25,1.8466270999997505
scenario_0561,0.5,Line 25 - 26.ElmLne,0,0.1,1.786094499999308
scenario_0562,0.5,Line 25 - 26.ElmLne,0,0.15,1.760597400003462
scenario_0563,0.5,Line 25 - 26.ElmLne,0,0.18,1.7914743999936036
scenario_0564,0.5,Line 25 - 26.ElmLne,0,0.2,1.79280600000493
scenario_0565,0.5,Line 25 - 26.ElmLne,0,0.25,1.7814977999951225
scenario_0566,0.5,Line 25 - 26.ElmLne,20,0.1,1.7919025000010151
scenario_0567,0.5,Line 25 - 26.ElmLne,20,0.15,1.74604890000046
scenario_0568,0.5,Line 25 - 26.ElmLne,20,0.18,1.74532540000655
scenario_0569,0.5,Line 25 - 26.ElmLne,20,0.2,1.7292448000007425
scenario_0570,0.5,Line 25 - 26.ElmLne,20,0.25,1.7821000999974785
scenario_0571,0.5,Line 25 - 26.ElmLne,50,0.1,1.743619699998817
scenario_0572,0.5,Line 25 - 26.ElmLne,50,0.15,1.7632232999967528
scenario_0573,0.5,Line 25 - 26.ElmLne,50,0.18,1.7686478000032366
scenario_0574,0.5,Line 25 - 26.ElmLne,50,0.2,1.7864915000027395
scenario_0575,0.5,Line 25 - 26.ElmLne,50,0.25,1.7990862000006018
scenario_0576,0.5,Line 25 - 26.ElmLne,80,0.1,1.7475831000047037
scenario_0577,0.5,Line 25 - 26.ElmLne,80,0.15,1.8148666999986744
scenario_0578,0.5,Line 25 - 26.ElmLne,80,0.18,1.7750652999966405
scenario_0579,0.5,Line 25 - 26.ElmLne,80,0.2,1.807189200000721
scenario_0580,0.5,Line 25 - 26.ElmLne,80,0.25,1.7829779999956372
scenario_0581,0.5,Line 26 - 27.ElmLne,0,0.1,1.8114946999994572
scenario_0582,0.5,Line 26 - 27.ElmLne,0,0.15,1.7656280000010156
scenario_0583,0.5,Line 26 - 27.ElmLne,0,0.18,1.7712790000005043
scenario_0584,0.5,Line 26 - 27.ElmLne,0,0.2,1.8553759999995236
scenario_0585,0.5,Line 26 - 27.ElmLne,0,0.25,1.8142504999996163
scenario_0586,0.5,Line 26 - 27.ElmLne,20,0.1,1.7827940999995917
scenario_0587,0.5,Line 26 - 27.ElmLne,20,0.15,1.841948200002662
scenario_0588,0.5,Line 26 - 27.ElmLne,20,0.18,1.826258199995209
scenario_0589,0.5,Line 26 - 27.ElmLne,20,0.2,1.8375388000058592
scenario_0590,0.5,Line 26 - 27.ElmLne,20,0.25,1.831548499998462
scenario_0591,0.5,Line 26 - 27.ElmLne,50,0.1,1.719127299998945
scenario_0592,0.5,Line 26 - 27.ElmLne,50,0.15,1.7679754000055254
scenario_0593,0.5,Line 26 - 27.ElmLne,50,0.18,1.7628025000012713
scenario_0594,0.5,Line 26 - 27.ElmLne,50,0.2,1.7992231999960495
scenario_0595,0.5,Line 26 - 27.ElmLne,50,0.25,1.8647995000064839
scenario_0596,0.5,Line 26 - 27.ElmLne,80,0.1,1.8292639999999665
scenario_0597,0.5,Line 26 - 27.ElmLne,80,0.15,1.7565236000009463
scenario_0598,0.5,Line 26 - 27.ElmLne,80,0.18,1.812270599999465
scenario_0599,0.5,Line 26 - 27.ElmLne,80,0.2,1.7796000000016647
scenario_0600,0.5,Line 26 - 27.ElmLne,80,0.25,1.8211277999944286
scenario_0601,0.5,Line 26 - 28.ElmLne,0,0.1,1.7309513000000152
scenario_0602,0.5,Line 26 - 28.ElmLne,0,0.15,1.7834474999981467
scenario_0603,0.5,Line 26 - 28.ElmLne,0,0.18,1.7497777999960817
scenario_0604,0.5,Line 26 - 28.ElmLne,0,0.2,1.8047641000011936
scenario_0605,0.5,Line 26 - 28.ElmLne,0,0.25,1.7878150000033202
scenario_0606,0.5,Line 26 - 28.ElmLne,20,0.1,1.7328603000059957
scenario_0607,0.5,Line 26 - 28.ElmLne,20,0.15,1.789930800005095
scenario_0608,0.5,Line 26 - 28.ElmLne,20,0.18,1.8140007999973022
scenario_0609,0.5,Line 26 - 28.ElmLne,20,0.2,1.7397085999982664
scenario_0610,0.5,Line 26 - 28.ElmLne,20,0.25,1.76061060000211
scenario_0611,0.5,Line 26 - 28.ElmLne,50,0.1,1.7651799000013852
scenario_0612,0.5,Line 26 - 28.ElmLne,50,0.15,1.7739758000025176
scenario_0613,0.5,Line 26 - 28.ElmLne,50,0.18,1.769387000000279
scenario_0614,0.5,Line 26 - 28.ElmLne,50,0.2,1.7906629000062821
scenario_0615,0.5,Line 26 - 28.ElmLne,50,0.25,1.8093575999955647
scenario_0616,0.5,Line 26 - 28.ElmLne,80,0.1,1.8013977999944473
scenario_0617,0.5,Line 26 - 28.ElmLne,80,0.15,1.775504599994747
scenario_0618,0.5,Line 26 - 28.ElmLne,80,0.18,1.7334205000006477
scenario_0619,0.5,Line 26 - 28.ElmLne,80,0.2,1.731272800003353
scenario_0620,0.5,Line 26 - 28.ElmLne,80,0.25,1.7603678000014042
scenario_0621,0.5,Line 26 - 29.ElmLne,0,0.1,1.8060153000042192
scenario_0622,0.5,Line 26 - 29.ElmLne,0,0.15,1.7855065999974613
scenario_0623,0.5,Line 26 - 29.ElmLne,0,0.18,1.7608364000043366
scenario_0624,0.5,Line 26 - 29.ElmLne,0,0.2,1.7943582000007154
scenario_0625,0.5,Line 26 - 29.ElmLne,0,0.25,1.7638855000041076
scenario_0626,0.5,Line 26 - 29.ElmLne,20,0.1,1.814399399998365
scenario_0627,0.5,Line 26 - 29.ElmLne,20,0.15,1.7995080000036978
scenario_0628,0.5,Line 26 - 29.ElmLne,20,0.18,1.8457075000042096
scenario_0629,0.5,Line 26 - 29.ElmLne,20,0.2,1.7311109000002034
scenario_0630,0.5,Line 26 - 29.ElmLne,20,0.25,1.8541976999986218
scenario_0631,0.5,Line 26 - 29.ElmLne,50,0.1,1.7711454999953276
scenario_0632,0.5,Line 26 - 29.ElmLne,50,0.15,1.7674964999969234
scenario_0633,0.5,Line 26 - 29.ElmLne,50,0.18,1.7697065000029397
scenario_0634,0.5,Line 26 - 29.ElmLne,50,0.2,1.7833994999964489
scenario_0635,0.5,Line 26 - 29.ElmLne,50,0.25,1.7969164000023738
scenario_0636,0.5,Line 26 - 29.ElmLne,80,0.1,1.758310100005474
scenario_0637,0.5,Line 26 - 29.ElmLne,80,0.15,1.7782824000023538
scenario_0638,0.5,Line 26 - 29.ElmLne,80,0.18,1.7890996999994968
scenario_0639,0.5,Line 26 - 29.ElmLne,80,0.2,1.7985081000006176
scenario_0640,0.5,Line 26 - 29.ElmLne,80,0.25,1.8008039999986067
scenario_0641,0.5,Line 28 - 29.ElmLne,0,0.1,1.7962083000020357
scenario_0642,0.5,Line 28 - 29.ElmLne,0,0.15,1.7715437000006204
scenario_0643,0.5,Line 28 - 29.ElmLne,0,0.18,1.781836199996178
scenario_0644,0.5,Line 28 - 29.ElmLne,0,0.2,1.8250995999987936
scenario_0645,0.5,Line 28 - 29.ElmLne,0,0.25,1.8001049000013154
scenario_0646,0.5,Line 28 - 29.ElmLne,20,0.1,1.7969001000019489
scenario_0647,0.5,Line 28 - 29.ElmLne,20,0.15,1.8030346000014106
scenario_0648,0.5,Line 28 - 29.ElmLne,20,0.18,1.7683156000057352
scenario_0649,0.5,Line 28 - 29.ElmLne,20,0.2,1.7906890000012936
scenario_0650,0.5,Line 28 - 29.ElmLne,20,0.25,1.8054488000052515
scenario_0651,0.5,Line 28 - 29.ElmLne,50,0.1,1.7192219000062323
scenario_0652,0.5,Line 28 - 29.ElmLne,50,0.15,1.8381515000000945
scenario_0653,0.5,Line 28 - 29.ElmLne,50,0.18,1.7973598000025959
scenario_0654,0.5,Line 28 - 29.ElmLne,50,0.2,1.8214208000063081
scenario_0655,0.5,Line 28 - 29.ElmLne,50,0.25,1.8047862000021269
scenario_0656,0.5,Line 28 - 29.ElmLne,80,0.1,1.776513500000874
scenario_0657,0.5,Line 28 - 29.ElmLne,80,0.15,1.7804350000005797
scenario_0658,0.5,Line 28 - 29.ElmLne,80,0.18,1.786107699997956
scenario_0659,0.5,Line 28 - 29.ElmLne,80,0.2,1.7855647999967914
scenario_0660,0.5,Line 28 - 29.ElmLne,80,0.25,1.7924811999982921
scenario_0661,0.5,Line 01 - 02.ElmLne,0,0.1,1.8305246000018087
scenario_0662,0.5,Line 01 - 02.ElmLne,0,0.15,1.7744505000009667
scenario_0663,0.5,Line 01 - 02.ElmLne,0,0.18,1.8377130000008037
scenario_0664,0.5,Line 01 - 02.ElmLne,0,0.2,1.847957400001178
scenario_0665,0.5,Line 01 - 02.ElmLne,0,0.25,1.835655399998359
scenario_0666,0.5,Line 01 - 02.ElmLne,20,0.1,1.7324735000001965
scenario_0667,0.5,Line 01 - 02.ElmLne,20,0.15,1.814089100000274
scenario_0668,0.5,Line 01 - 02.ElmLne,20,0.18,1.7545393999971566
scenario_0669,0.5,Line 01 - 02.ElmLne,20,0.2,1.878839999997581
scenario_0670,0.5,Line 01 - 02.ElmLne,20,0.25,1.867079499999818
scenario_0671,0.5,Line 01 - 02.ElmLne,50,0.1,1.7577817999990657
scenario_0672,0.5,Line 01 - 02.ElmLne,50,0.15,1.776227900001686
scenario_0673,0.5,Line 01 - 02.ElmLne,50,0.18,1.7919409000023734
scenario_0674,0.5,Line 01 - 02.ElmLne,50,0.2,1.7959970000010799
scenario_0675,0.5,Line 01 - 02.ElmLne,50,0.25,1.7712931999994908
scenario_0676,0.5,Line 01 - 02.ElmLne,80,0.1,1.8252008999988902
scenario_0677,0.5,Line 01 - 02.ElmLne,80,0.15,1.7552905999982613
scenario_0678,0.5,Line 01 - 02.ElmLne,80,0.18,1.8561428999964846
scenario_0679,0.5,Line 01 - 02.ElmLne,80,0.2,1.7950876999966567
scenario_0680,0.5,Line 01 - 02.ElmLne,80,0.25,1.8119544999935897
scenario_0681,0.55,Line 01 - 39.ElmLne,0,0.1,1.78756859999703
